hhid,persid,dayType,main_journey_mode,journey_travel_time,journey_distance,journey_elapsed_time,journey_weight,homesubregion_ASGS,homeregion_ASGS,wasted_time
Y24H6180524,Y24H6180524P02,Weekday,vehicle driver,15,15.29309,15.0,705.972232037,melb - middle,greater melbourne,0.0
Y24H6180529,Y24H6180529P01,Weekday,vehicle driver,40,15.75004,40.0,2447.388675322,melb - middle,greater melbourne,0.0
Y24H6180529,Y24H6180529P02,Weekday,vehicle driver,45,16.19795,45.0,1177.139651735,melb - middle,greater melbourne,0.0
Y24H6180529,Y24H6180529P03,Weekday,vehicle driver,20,13.49906,20.0,1245.761577413,melb - middle,greater melbourne,0.0
Y24H6180536,Y24H6180536P02,Weekday,vehicle driver,30,19.05199,30.0,509.18248474,melb - middle,greater melbourne,0.0
Y24H6190108,Y24H6190108P01,Weekday,vehicle driver,48,37.66687,143.0,380.065162324,melb - outer,greater melbourne,95.0
Y24H6190110,Y24H6190110P01,Weekday,vehicle driver,46,69.8415,46.0,379.938146712,melb - outer,greater melbourne,0.0
Y24H6190115,Y24H6190115P01,Weekday,vehicle driver,76,49.28669,76.0,362.275841324,melb - outer,greater melbourne,0.0
Y24H6190117,Y24H6190117P01,Weekday,vehicle driver,40,37.50495,55.0,662.487881419,melb - outer,greater melbourne,15.0
Y24H6190118,Y24H6190118P01,Weekday,vehicle driver,40,27.79826,40.0,660.458890088,melb - outer,greater melbourne,0.0
Y24H6190118,Y24H6190118P02,Weekday,vehicle driver,80,108.05858,80.0,635.430036853,melb - outer,greater melbourne,0.0
Y24H6190122,Y24H6190122P01,Weekday,vehicle driver,3,1.07708,3.0,463.029900448,melb - outer,greater melbourne,0.0
Y24H6190124,Y24H6190124P01,Weekday,vehicle driver,13,9.59876,13.0,259.893894655,melb - outer,greater melbourne,0.0
Y24H6190130,Y24H6190130P01,Weekday,vehicle driver,15,13.49491,15.0,499.948234762,melb - outer,greater melbourne,0.0
Y24H6190132,Y24H6190132P01,Weekday,vehicle driver,50,39.33369,50.0,382.511122345,melb - outer,greater melbourne,0.0
Y24H6190132,Y24H6190132P02,Weekday,vehicle driver,50,66.98978,50.0,399.404889121,melb - outer,greater melbourne,0.0
Y24H6190136,Y24H6190136P01,Weekday,vehicle driver,5,0.74211,5.0,323.575073509,melb - outer,greater melbourne,0.0
Y24H6190138,Y24H6190138P02,Weekday,vehicle driver,33,38.7193,33.0,394.530460311,melb - outer,greater melbourne,0.0
Y24H6190139,Y24H6190139P01,Weekday,vehicle driver,41,50.5347,41.0,523.299238885,melb - outer,greater melbourne,0.0
Y24H6190139,Y24H6190139P02,Weekday,vehicle driver,36,42.67002,39.0,507.15513523,melb - outer,greater melbourne,3.0
Y24H6190212,Y24H6190212P02,Weekday,vehicle driver,30,15.62927,170.0,1009.178249577,melb - middle,greater melbourne,140.0
Y24H6190214,Y24H6190214P03,Weekend,vehicle driver,20,10.26793,20.0,2774.59751861,melb - middle,greater melbourne,0.0
Y24H6190219,Y24H6190219P02,Weekday,vehicle driver,15,7.70632,15.0,3070.693597552,melb - middle,greater melbourne,0.0
Y24H6190222,Y24H6190222P01,Weekday,vehicle driver,7,2.48711,7.0,371.093435324,melb - middle,greater melbourne,0.0
Y24H6190226,Y24H6190226P02,Weekday,vehicle driver,31,19.72413,31.0,851.202966879,melb - middle,greater melbourne,0.0
Y24H6190229,Y24H6190229P02,Weekday,vehicle driver,40,10.30051,40.0,887.618673784,melb - middle,greater melbourne,0.0
Y24H6190232,Y24H6190232P01,Weekday,bicycle,40,14.89942,40.0,731.962757277,melb - middle,greater melbourne,0.0
Y24H6190239,Y24H6190239P01,Weekday,tram,58,17.941910000000004,65.0,320.705178822,melb - middle,greater melbourne,7.0
Y24H6190241,Y24H6190241P01,Weekend,vehicle driver,15,16.0251,15.0,805.821751064,melb - middle,greater melbourne,0.0
Y24H6190302,Y24H6190302P02,Weekday,vehicle driver,21,9.24112,21.0,386.589283307,melb - middle,greater melbourne,0.0
Y24H6190304,Y24H6190304P01,Weekday,train,49,24.01429,51.0,558.316234789,melb - middle,greater melbourne,2.0
Y24H6190304,Y24H6190304P03,Weekday,walking,6,0.40855,6.0,256.771305727,melb - middle,greater melbourne,0.0
Y24H6190315,Y24H6190315P01,Weekday,vehicle driver,35,16.51324,35.0,435.694690706,melb - middle,greater melbourne,0.0
Y24H6190315,Y24H6190315P02,Weekday,vehicle driver,10,1.94375,10.0,485.135072906,melb - middle,greater melbourne,0.0
Y24H6190319,Y24H6190319P02,Weekday,vehicle driver,29,24.20541,29.0,1517.460155115,melb - middle,greater melbourne,0.0
Y24H6190322,Y24H6190322P01,Weekday,vehicle driver,21,13.57504,23.0,454.795523828,melb - middle,greater melbourne,2.0
Y24H6190331,Y24H6190331P01,Weekday,train,64,18.41112,70.0,823.34943459,melb - middle,greater melbourne,6.0
Y24H6190404,Y24H6190404P01,Weekday,vehicle driver,45,33.14475,45.0,1001.619965485,melb - middle,greater melbourne,0.0
Y24H6190408,Y24H6190408P01,Weekday,vehicle driver,10,17.47618,10.0,1057.182097124,melb - middle,greater melbourne,0.0
Y24H6190408,Y24H6190408P02,Weekday,vehicle driver,22,14.68818,22.0,1568.027728186,melb - middle,greater melbourne,0.0
Y24H6200105,Y24H6200105P01,Weekday,vehicle driver,60,23.60124,60.0,565.615297362,melb - outer,greater melbourne,0.0
Y24H6200105,Y24H6200105P02,Weekday,vehicle driver,80,84.7887,90.0,352.685585715,melb - outer,greater melbourne,10.0
Y24H6200110,Y24H6200110P01,Weekday,vehicle driver,35,32.55908,38.0,250.380003507,melb - outer,greater melbourne,3.0
Y24H6200110,Y24H6200110P02,Weekday,vehicle driver,60,34.36938,60.0,394.473792364,melb - outer,greater melbourne,0.0
Y24H6200116,Y24H6200116P01,Weekday,vehicle driver,19,4.78368,20.0,387.64788947,melb - outer,greater melbourne,1.0
Y24H6200126,Y24H6200126P01,Weekday,vehicle driver,60,67.2932,60.0,1117.174668582,melb - outer,greater melbourne,0.0
Y24H6200136,Y24H6200136P01,Weekday,vehicle driver,6,3.29485,6.0,817.020707628,melb - outer,greater melbourne,0.0
Y24H6200139,Y24H6200139P01,Weekday,vehicle driver,45,9.9825,45.0,1161.012324744,melb - outer,greater melbourne,0.0
Y24H6200304,Y24H6200304P01,Weekday,vehicle driver,30,8.74988,40.0,805.548445016,melb - middle,greater melbourne,10.0
Y24H6200309,Y24H6200309P01,Weekday,vehicle driver,45,27.07417,45.0,633.112679543,melb - middle,greater melbourne,0.0
Y24H6200309,Y24H6200309P02,Weekday,vehicle driver,15,6.35915,15.0,603.603953935,melb - middle,greater melbourne,0.0
Y24H6200311,Y24H6200311P01,Weekday,motorcycle,39,29.08589,39.0,1383.6182723,melb - middle,greater melbourne,0.0
Y24H6200311,Y24H6200311P05,Weekday,vehicle passenger,34,14.81956,34.0,507.787693379,melb - middle,greater melbourne,0.0
Y24H6200313,Y24H6200313P02,Weekend,vehicle driver,15,7.25,15.0,266.139992047,melb - middle,greater melbourne,0.0
Y24H6200316,Y24H6200316P02,Weekday,vehicle driver,45,18.53454,45.0,430.995366305,melb - middle,greater melbourne,0.0
Y24H6200318,Y24H6200318P01,Weekday,vehicle driver,10,5.16962,10.0,607.06343907,melb - middle,greater melbourne,0.0
Y24H6200318,Y24H6200318P02,Weekday,vehicle driver,14,6.78645,15.0,578.768841554,melb - middle,greater melbourne,1.0
Y24H6200323,Y24H6200323P02,Weekday,vehicle driver,20,6.91026,20.0,821.533894703,melb - middle,greater melbourne,0.0
Y24H6200324,Y24H6200324P01,Weekday,vehicle driver,12,7.79929,12.0,546.369852891,melb - middle,greater melbourne,0.0
Y24H6200326,Y24H6200326P01,Weekday,vehicle driver,30,16.79076,30.0,250.298320529,melb - middle,greater melbourne,0.0
Y24H6200330,Y24H6200330P02,Weekday,train,54,16.99763,60.0,355.288322104,melb - middle,greater melbourne,6.0
Y24H6200331,Y24H6200331P01,Weekday,train,69,15.69292,80.0,350.353415409,melb - middle,greater melbourne,11.0
Y24H6200331,Y24H6200331P02,Weekday,vehicle driver,35,21.8653,36.0,357.546346215,melb - middle,greater melbourne,1.0
Y24H6200331,Y24H6200331P03,Weekday,vehicle driver,30,6.80245,30.0,406.568706894,melb - middle,greater melbourne,0.0
Y24H6200333,Y24H6200333P01,Weekday,vehicle driver,30,10.82756,30.0,560.647605258,melb - middle,greater melbourne,0.0
Y24H6200333,Y24H6200333P02,Weekday,vehicle driver,40,21.08821,40.0,549.368789312,melb - middle,greater melbourne,0.0
Y24H6200333,Y24H6200333P03,Weekday,vehicle driver,30,21.08821,30.0,405.971697673,melb - middle,greater melbourne,0.0
Y24H6200339,Y24H6200339P01,Weekday,vehicle driver,43,15.07991,46.0,549.597118305,melb - middle,greater melbourne,3.0
Y24H6200339,Y24H6200339P02,Weekday,vehicle driver,24,14.34665,29.0,337.42305379,melb - middle,greater melbourne,5.0
Y24H6200340,Y24H6200340P01,Weekday,vehicle driver,30,8.86061,30.0,470.499644528,melb - middle,greater melbourne,0.0
Y24H6200340,Y24H6200340P02,Weekday,vehicle driver,40,27.85768,40.0,657.535182301,melb - middle,greater melbourne,0.0
Y24H6200405,Y24H6200405P02,Weekday,vehicle driver,30,37.76451,30.0,7093.417661865,melb - outer,greater melbourne,0.0
Y24H6200410,Y24H6200410P01,Weekday,vehicle driver,24,22.94538,24.0,1937.63906947,melb - outer,greater melbourne,0.0
Y24H6200430,Y24H6200430P01,Weekday,vehicle driver,45,29.15524,45.0,574.972817733,melb - outer,greater melbourne,0.0
Y24H6200430,Y24H6200430P02,Weekday,vehicle driver,23,17.864330000000002,26.0,595.40161069,melb - outer,greater melbourne,3.0
Y24H6200440,Y24H6200440P01,Weekday,vehicle driver,60,32.55912,60.0,537.973844755,melb - outer,greater melbourne,0.0
Y24H6210208,Y24H6210208P02,Weekday,vehicle driver,27,19.68201,31.0,566.740142748,melb - outer,greater melbourne,4.0
Y24H6210211,Y24H6210211P01,Weekday,vehicle driver,21,19.67347,21.0,475.007927553,melb - outer,greater melbourne,0.0
Y24H6210212,Y24H6210212P01,Weekday,walking,10,2.60779,10.0,655.085297794,melb - outer,greater melbourne,0.0
Y24H6210212,Y24H6210212P02,Weekday,vehicle driver,30,30.01498,30.0,940.979268364,melb - outer,greater melbourne,0.0
Y24H6210218,Y24H6210218P02,Weekday,vehicle driver,41,20.87633,45.0,426.223027494,melb - outer,greater melbourne,4.0
Y24H6210223,Y24H6210223P02,Weekday,vehicle driver,19,16.80323,19.0,348.640688599,melb - outer,greater melbourne,0.0
Y24H6210229,Y24H6210229P01,Weekday,vehicle driver,30,27.92202,30.0,335.810658816,melb - outer,greater melbourne,0.0
Y24H6210230,Y24H6210230P01,Weekday,train,115,38.16402000000001,120.0,244.511865817,melb - outer,greater melbourne,5.0
Y24H6210230,Y24H6210230P02,Weekday,vehicle driver,9,3.49231,19.0,285.786679691,melb - outer,greater melbourne,10.0
Y24H6210231,Y24H6210231P01,Weekday,vehicle driver,35,18.08638,35.0,380.773896795,melb - outer,greater melbourne,0.0
Y24H6210231,Y24H6210231P02,Weekday,train,54,37.57863,67.0,445.050416323,melb - outer,greater melbourne,13.0
Y24H6210236,Y24H6210236P04,Weekday,vehicle driver,30,17.67964,30.0,475.164405908,melb - outer,greater melbourne,0.0
Y24H6210238,Y24H6210238P01,Weekday,vehicle driver,48,29.66309,49.0,344.773087932,melb - outer,greater melbourne,1.0
Y24H6210238,Y24H6210238P02,Weekday,vehicle driver,57,30.18611,67.0,402.972492634,melb - outer,greater melbourne,10.0
Y24H6210402,Y24H6210402P01,Weekday,vehicle driver,14,3.76021,30.0,477.798323299,melb - middle,greater melbourne,16.0
Y24H6210408,Y24H6210408P01,Weekday,vehicle driver,18,10.26732,23.0,642.433872922,melb - middle,greater melbourne,5.0
Y24H6210422,Y24H6210422P01,Weekday,vehicle driver,22,9.38124,30.0,1370.504548624,melb - middle,greater melbourne,8.0
Y24H6210422,Y24H6210422P02,Weekday,vehicle driver,36,27.7341,36.0,733.961390375,melb - middle,greater melbourne,0.0
Y24H6210425,Y24H6210425P01,Weekday,vehicle driver,30,14.13468,30.0,387.462292307,melb - middle,greater melbourne,0.0
Y24H6210428,Y24H6210428P02,Weekend,vehicle driver,7,3.13504,7.0,1084.93797813,melb - middle,greater melbourne,0.0
Y24H6210430,Y24H6210430P01,Weekday,vehicle driver,15,7.18421,15.0,797.76859426,melb - middle,greater melbourne,0.0
Y24H6210430,Y24H6210430P02,Weekday,vehicle driver,20,9.76716,20.0,1162.633680732,melb - middle,greater melbourne,0.0
Y24H6210501,Y24H6210501P01,Weekday,vehicle driver,34,28.85425,36.0,543.194200975,melb - outer,greater melbourne,2.0
Y24H6210511,Y24H6210511P01,Weekday,vehicle driver,30,33.71283,30.0,607.596054523,melb - outer,greater melbourne,0.0
Y24H6210511,Y24H6210511P02,Weekday,vehicle passenger,30,33.7129,30.0,1381.04716972,melb - outer,greater melbourne,0.0
Y24H6210523,Y24H6210523P01,Weekday,vehicle driver,40,31.51369,40.0,495.971228326,melb - outer,greater melbourne,0.0
Y24H6210523,Y24H6210523P02,Weekday,vehicle driver,38,36.21897,38.0,372.062338848,melb - outer,greater melbourne,0.0
Y24H6210525,Y24H6210525P02,Weekday,vehicle driver,40,49.42808,40.0,1245.764352313,melb - outer,greater melbourne,0.0
Y24H6220101,Y24H6220101P01,Weekday,vehicle driver,40,51.8356,40.0,1973.33276529,melb - outer,greater melbourne,0.0
Y24H6220119,Y24H6220119P01,Weekday,vehicle driver,25,27.28062,25.0,555.366386938,melb - outer,greater melbourne,0.0
Y24H6220121,Y24H6220121P01,Weekend,vehicle driver,10,2.11296,10.0,1557.603243375,melb - outer,greater melbourne,0.0
Y24H6220408,Y24H6220408P01,Weekday,vehicle driver,36,22.49765,36.0,579.134911386,melb - outer,greater melbourne,0.0
Y24H6220408,Y24H6220408P02,Weekday,train,82,29.72155,85.0,436.41932222,melb - outer,greater melbourne,3.0
Y24H6220409,Y24H6220409P01,Weekday,vehicle driver,36,18.44961,36.0,631.903037873,melb - outer,greater melbourne,0.0
Y24H6220411,Y24H6220411P01,Weekday,vehicle driver,18,8.72655,21.0,592.733387972,melb - outer,greater melbourne,3.0
Y24H6220411,Y24H6220411P02,Weekday,vehicle driver,19,10.77962,19.0,454.427675821,melb - outer,greater melbourne,0.0
Y24H6220412,Y24H6220412P01,Weekday,vehicle driver,25,11.95244,40.0,369.677234323,melb - outer,greater melbourne,15.0
Y24H6220419,Y24H6220419P01,Weekday,train,73,29.04395,120.0,440.492139466,melb - outer,greater melbourne,47.0
Y24H6220429,Y24H6220429P02,Weekday,vehicle driver,20,7.001569999999999,20.0,927.229848103,melb - outer,greater melbourne,0.0
Y24H6220436,Y24H6220436P01,Weekday,train,88,35.55777,95.0,721.120239701,melb - outer,greater melbourne,7.0
Y24H6220501,Y24H6220501P01,Weekday,vehicle driver,20,10.64358,20.0,731.743843239,melb - outer,greater melbourne,0.0
Y24H6220501,Y24H6220501P02,Weekday,vehicle driver,3,1.78849,3.0,324.537413669,melb - outer,greater melbourne,0.0
Y24H6220503,Y24H6220503P01,Weekday,vehicle driver,37,23.61544,37.0,418.291640808,melb - outer,greater melbourne,0.0
Y24H6220505,Y24H6220505P03,Weekday,vehicle driver,16,9.18016,16.0,607.965794015,melb - outer,greater melbourne,0.0
Y24H6220506,Y24H6220506P02,Weekend,vehicle driver,30,14.46534,30.0,1197.700106346,melb - outer,greater melbourne,0.0
Y24H6220515,Y24H6220515P01,Weekday,vehicle driver,4,4.10144,4.0,363.099292236,melb - outer,greater melbourne,0.0
Y24H6220516,Y24H6220516P01,Weekday,vehicle driver,10,5.25204,10.0,694.087869587,melb - outer,greater melbourne,0.0
Y24H6220516,Y24H6220516P02,Weekday,vehicle driver,30,19.14978,30.0,867.698086163,melb - outer,greater melbourne,0.0
Y24H6220524,Y24H6220524P02,Weekday,vehicle driver,10,5.73357,10.0,697.75163795,melb - outer,greater melbourne,0.0
Y24H6220531,Y24H6220531P02,Weekday,vehicle driver,30,16.1881,30.0,573.167892306,melb - outer,greater melbourne,0.0
Y24H6220536,Y24H6220536P02,Weekday,vehicle driver,20,17.09763,20.0,1190.559926121,melb - outer,greater melbourne,0.0
Y24H6220539,Y24H6220539P01,Weekday,vehicle driver,75,62.30251,75.0,448.197674123,melb - outer,greater melbourne,0.0
Y24H6230102,Y24H6230102P02,Weekday,vehicle driver,5,3.50049,5.0,1673.760343402,melb - middle,greater melbourne,0.0
Y24H6230118,Y24H6230118P02,Weekday,vehicle driver,15,14.60469,15.0,1330.516475438,melb - middle,greater melbourne,0.0
Y24H6230127,Y24H6230127P03,Weekend,vehicle driver,30,16.86696,30.0,1044.668537123,melb - middle,greater melbourne,0.0
Y24H6230127,Y24H6230127P04,Weekend,vehicle driver,26,14.21325,26.0,1310.417363832,melb - middle,greater melbourne,0.0
Y24H6230130,Y24H6230130P01,Weekday,vehicle driver,20,4.36081,20.0,1583.095662238,melb - middle,greater melbourne,0.0
Y24H6230130,Y24H6230130P02,Weekday,vehicle driver,20,7.82219,20.0,1035.736583174,melb - middle,greater melbourne,0.0
Y24H6230130,Y24H6230130P03,Weekday,vehicle driver,20,4.36081,20.0,1677.98051654,melb - middle,greater melbourne,0.0
Y24H6230130,Y24H6230130P04,Weekday,vehicle driver,10,1.62903,10.0,1122.240683479,melb - middle,greater melbourne,0.0
Y24H6230132,Y24H6230132P01,Weekday,vehicle driver,19,12.49153,19.0,921.542844232,melb - middle,greater melbourne,0.0
Y24H6230140,Y24H6230140P01,Weekday,vehicle driver,30,15.62416,30.0,1040.082676964,melb - middle,greater melbourne,0.0
Y24H6230401,Y24H6230401P03,Weekday,vehicle driver,7,4.43579,7.0,439.864986453,melb - middle,greater melbourne,0.0
Y24H6230402,Y24H6230402P01,Weekday,vehicle passenger,3,2.62703,3.0,325.265009591,melb - middle,greater melbourne,0.0
Y24H6230404,Y24H6230404P01,Weekday,train,53,15.04177,60.0,801.892171503,melb - middle,greater melbourne,7.0
Y24H6230404,Y24H6230404P02,Weekday,vehicle driver,10,2.35649,10.0,1329.095785388,melb - middle,greater melbourne,0.0
Y24H6230404,Y24H6230404P03,Weekday,train,45,16.36475,52.0,707.436282956,melb - middle,greater melbourne,7.0
Y24H6230405,Y24H6230405P01,Weekday,vehicle driver,30,9.31565,35.0,347.483500793,melb - middle,greater melbourne,5.0
Y24H6230405,Y24H6230405P02,Weekday,train,82,40.39034,100.0,426.793916916,melb - middle,greater melbourne,18.0
Y24H6230408,Y24H6230408P02,Weekday,train,38,16.72476,47.0,212.861882879,melb - middle,greater melbourne,9.0
Y24H6230409,Y24H6230409P01,Weekday,vehicle driver,34,15.82476,68.0,411.831805672,melb - middle,greater melbourne,34.0
Y24H6230411,Y24H6230411P01,Weekday,vehicle driver,49,43.86315,49.0,801.892171503,melb - middle,greater melbourne,0.0
Y24H6230415,Y24H6230415P02,Weekday,vehicle driver,39,15.36719,39.0,388.043191372,melb - middle,greater melbourne,0.0
Y24H6230432,Y24H6230432P04,Weekday,vehicle passenger,36,18.65486,36.0,508.824310106,melb - middle,greater melbourne,0.0
Y24H6230432,Y24H6230432P06,Weekday,vehicle driver,45,28.53323,46.0,471.463547892,melb - middle,greater melbourne,1.0
Y24H6230433,Y24H6230433P01,Weekday,vehicle driver,3,0.72801,3.0,720.566327097,melb - middle,greater melbourne,0.0
Y24H6230501,Y24H6230501P02,Weekday,vehicle driver,9,5.82137,9.0,193.304398548,melb - outer,greater melbourne,0.0
Y24H6230511,Y24H6230511P01,Weekday,vehicle driver,36,59.23051,36.0,267.447436008,melb - outer,greater melbourne,0.0
Y24H6230518,Y24H6230518P01,Weekday,train,70,59.38024,80.0,662.870070255,melb - outer,greater melbourne,10.0
Y24H6230519,Y24H6230519P02,Weekday,vehicle driver,70,76.8022,70.0,392.838459275,melb - outer,greater melbourne,0.0
Y24H6230523,Y24H6230523P02,Weekday,vehicle driver,30,38.62105,30.0,619.834394443,melb - outer,greater melbourne,0.0
Y24H6230524,Y24H6230524P02,Weekday,vehicle driver,45,56.83188,45.0,337.13043876,melb - outer,greater melbourne,0.0
Y24H6230525,Y24H6230525P01,Weekday,vehicle driver,90,52.14786,90.0,194.759492801,melb - outer,greater melbourne,0.0
Y24H6230529,Y24H6230529P01,Weekday,vehicle driver,54,70.24767,54.0,240.09795587,melb - outer,greater melbourne,0.0
Y24H6230529,Y24H6230529P02,Weekday,vehicle driver,83,72.53069,88.0,351.090632024,melb - outer,greater melbourne,5.0
Y24H6230531,Y24H6230531P01,Weekday,vehicle driver,44,68.97557,44.0,444.483519892,melb - outer,greater melbourne,0.0
Y24H6230531,Y24H6230531P02,Weekday,vehicle driver,15,17.32262,15.0,230.489122919,melb - outer,greater melbourne,0.0
Y24H6240201,Y24H6240201P01,Weekday,vehicle driver,24,18.28395,24.0,684.106723662,melb - middle,greater melbourne,0.0
Y24H6240233,Y24H6240233P01,Weekday,train,37,20.93871,48.0,519.281671198,melb - middle,greater melbourne,11.0
Y24H6240238,Y24H6240238P01,Weekday,vehicle driver,43,23.40914,43.0,522.355883527,melb - middle,greater melbourne,0.0
Y24H6240240,Y24H6240240P02,Weekday,vehicle driver,30,21.00633,30.0,596.815386907,melb - middle,greater melbourne,0.0
Y24H6240240,Y24H6240240P03,Weekday,vehicle driver,30,8.22214,30.0,898.551547286,melb - middle,greater melbourne,0.0
Y24H6240404,Y24H6240404P01,Weekday,vehicle driver,50,16.92803,50.0,522.698891176,melb - middle,greater melbourne,0.0
Y24H6240404,Y24H6240404P02,Weekday,vehicle driver,50,23.00416,50.0,213.989226753,melb - middle,greater melbourne,0.0
Y24H6240410,Y24H6240410P01,Weekday,vehicle driver,47,23.521,47.0,430.366289579,melb - middle,greater melbourne,0.0
Y24H6240415,Y24H6240415P01,Weekday,vehicle driver,100,117.07006,100.0,263.600500603,melb - middle,greater melbourne,0.0
Y24H6240416,Y24H6240416P02,Weekday,vehicle driver,30,18.49617,30.0,417.50327065,melb - middle,greater melbourne,0.0
Y24H6240418,Y24H6240418P03,Weekday,vehicle driver,75,26.92712,75.0,553.48111147,melb - middle,greater melbourne,0.0
Y24H6240426,Y24H6240426P01,Weekday,vehicle driver,12,10.90368,12.0,2045.488084721,melb - middle,greater melbourne,0.0
